Brand,Model,Version,Transmission,Year,Age,Sex,Policy,Insurance_company,Price
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,AIG,"7,193.82"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,ABA,"7,256.85"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,Zurich,"7,877.37"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,HDI,"8,923.37"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,Inbursa,"8,958.40"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Amplia,AXA,"9,753.59"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,Mapfre,"4,592.43"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,Zurich,"4,675.07"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,AIG,"5,142.60"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,AXA,"5,163.23"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,Seguros Atlas,"5,602.99"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,Inbursa,"5,627.11"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,ABA,"5,713.02"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,HDI,"6,275.37"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,Limitada,GNP,"6,343.23"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,ABA,"2,960.03"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,Mapfre,"3,065.77"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,HDI,"3,501.84"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,Zurich,"3,985.97"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,AXA,"4,018.02"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,AIG,"4,518.81"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,Seguros Atlas,"5,153.33"
Nissan,MARCH,ADVANCE,Aut,2017,45,H,RC,GNP,"6,275.53"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,Mapfre,"5,752.00"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,GNP,"6,198.15"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,Seguros Atlas,"6,606.24"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,AIG,"7,057.09"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,ABA,"7,211.98"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,Zurich,"7,676.96"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,HDI,"8,736.59"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,Inbursa,"8,958.40"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Amplia,AXA,"9,557.67"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,Mapfre,"4,564.21"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,Zurich,"4,585.29"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,AIG,"5,033.60"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,AXA,"5,068.84"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,Seguros Atlas,"5,304.26"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,Inbursa,"5,627.11"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,ABA,"5,639.04"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,GNP,"6,044.52"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,Limitada,HDI,"6,263.48"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,ABA,"2,954.99"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,Mapfre,"2,995.18"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,HDI,"3,477.02"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,Zurich,"3,920.00"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,AXA,"3,948.95"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,AIG,"4,464.39"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,Seguros Atlas,"4,893.51"
Nissan,MARCH,ADVANCE,Aut,2017,50,H,RC,GNP,"5,981.42"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,GNP,"7,880.53"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,Mapfre,"8,992.24"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,Seguros Atlas,"9,748.34"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,HDI,"10,636.64"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,Inbursa,"10,849.99"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,ABA,"10,859.89"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,AIG,"11,298.87"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,AXA,"12,979.67"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Amplia,Zurich,"13,745.81"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,AIG,"6,634.85"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,Inbursa,"6,685.88"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,HDI,"6,842.50"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,Mapfre,"6,999.60"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,AXA,"7,104.24"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,Zurich,"7,304.07"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,Seguros Atlas,"7,528.13"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,GNP,"7,666.08"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,Limitada,ABA,"8,555.16"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,ABA,"3,691.97"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,HDI,"4,144.45"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,Mapfre,"4,521.48"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,AXA,"5,638.42"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,AIG,"5,723.73"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,Zurich,"5,917.87"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,Seguros Atlas,"6,827.70"
Nissan,MARCH,ADVANCE,Aut,2017,18,M,RC,GNP,"7,578.01"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,GNP,"7,393.53"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,Mapfre,"8,726.96"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,Seguros Atlas,"8,951.09"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,ABA,"9,118.70"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,AIG,"9,348.48"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,HDI,"10,183.16"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,Zurich,"10,656.69"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,Inbursa,"10,849.99"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Amplia,AXA,"11,813.68"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,Zurich,"5,920.18"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,AIG,"6,013.31"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,AXA,"6,243.77"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,HDI,"6,671.82"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,Inbursa,"6,685.88"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,Mapfre,"6,800.74"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,Seguros Atlas,"6,963.86"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,GNP,"7,196.68"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,Limitada,ABA,"7,320.03"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,ABA,"3,364.01"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,HDI,"3,963.50"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,Mapfre,"4,405.23"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,AXA,"4,888.88"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,Zurich,"4,900.93"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,AIG,"5,242.93"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,Seguros Atlas,"6,336.93"
Nissan,MARCH,ADVANCE,Aut,2017,25,M,RC,GNP,"7,115.84"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,GNP,"7,039.34"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,Mapfre,"7,811.05"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,ABA,"7,970.36"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,AIG,"8,106.21"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,Seguros Atlas,"8,435.22"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,Zurich,"9,396.02"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,HDI,"9,760.60"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,Inbursa,"9,904.19"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Amplia,AXA,"10,992.60"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,Zurich,"5,355.41"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,AIG,"5,500.61"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,AXA,"5,678.87"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,Mapfre,"6,130.76"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,Inbursa,"6,156.50"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,ABA,"6,349.27"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,HDI,"6,525.68"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,Seguros Atlas,"6,598.75"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,Limitada,GNP,"6,855.30"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,ABA,"3,112.14"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,HDI,"3,803.20"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,Mapfre,"3,874.36"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,AXA,"4,382.73"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,Zurich,"4,485.91"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,AIG,"4,759.86"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,Seguros Atlas,"6,019.38"
Nissan,MARCH,ADVANCE,Aut,2017,30,M,RC,GNP,"6,779.72"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,Mapfre,"6,347.67"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,GNP,"6,729.43"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,ABA,"7,462.59"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,AIG,"7,590.12"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,Seguros Atlas,"7,919.35"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,Zurich,"8,809.33"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,HDI,"9,384.70"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,Inbursa,"9,904.19"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Amplia,AXA,"10,404.90"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,Zurich,"5,092.58"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,Mapfre,"5,241.12"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,AIG,"5,375.36"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,AXA,"5,391.52"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,ABA,"5,938.00"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,Inbursa,"6,156.50"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,Seguros Atlas,"6,233.64"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,HDI,"6,406.77"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,Limitada,GNP,"6,556.59"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,ABA,"3,006.72"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,Mapfre,"3,477.42"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,HDI,"3,665.18"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,AXA,"4,170.31"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,Zurich,"4,292.77"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,AIG,"4,679.06"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,Seguros Atlas,"5,701.83"
Nissan,MARCH,ADVANCE,Aut,2017,35,M,RC,GNP,"6,485.61"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,Mapfre,"5,938.31"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,GNP,"6,419.52"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,AIG,"7,301.56"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,ABA,"7,376.94"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,Seguros Atlas,"7,403.49"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,Zurich,"8,153.66"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,HDI,"9,224.18"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,Inbursa,"9,904.19"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Amplia,AXA,"10,000.86"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,Zurich,"4,798.85"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,Mapfre,"4,902.63"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,AXA,"5,220.15"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,AIG,"5,269.19"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,ABA,"5,845.00"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,Seguros Atlas,"5,868.53"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,Inbursa,"6,156.50"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,GNP,"6,257.88"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,Limitada,HDI,"6,364.47"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,ABA,"2,984.95"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,Mapfre,"3,257.11"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,HDI,"3,604.83"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,AXA,"4,056.52"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,Zurich,"4,076.93"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,AIG,"4,624.74"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,Seguros Atlas,"5,384.28"
Nissan,MARCH,ADVANCE,Aut,2017,40,M,RC,GNP,"6,191.50"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,Mapfre,"5,481.83"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,GNP,"6,153.88"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,Seguros Atlas,"6,934.52"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,AIG,"7,091.16"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,ABA,"7,256.85"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,Zurich,"7,888.72"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,Inbursa,"8,580.08"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,HDI,"8,923.37"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Amplia,AXA,"9,675.91"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,Mapfre,"4,405.72"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,Zurich,"4,680.16"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,AXA,"5,085.55"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,AIG,"5,163.02"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,Inbursa,"5,415.35"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,Seguros Atlas,"5,536.60"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,ABA,"5,713.02"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,GNP,"6,001.84"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,Limitada,HDI,"6,275.37"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,ABA,"2,960.03"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,Mapfre,"3,064.39"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,HDI,"3,501.84"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,AXA,"3,965.43"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,Zurich,"3,989.71"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,AIG,"4,570.42"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,Seguros Atlas,"5,095.59"
Nissan,MARCH,ADVANCE,Aut,2017,45,M,RC,GNP,"5,939.41"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,Mapfre,"5,399.42"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,GNP,"5,888.24"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,Seguros Atlas,"6,512.44"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,AIG,"6,957.59"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,Qualitas,"6,974.88"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,ANA,"7,182.18"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,ABA,"7,211.98"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,Zurich,"7,684.03"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,Inbursa,"8,580.08"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,HDI,"8,736.59"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Amplia,AXA,"9,519.91"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,Mapfre,"4,371.33"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,Zurich,"4,588.46"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,AXA,"5,031.09"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,Qualitas,"5,045.59"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,AIG,"5,055.50"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,Seguros Atlas,"5,237.88"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,Inbursa,"5,415.35"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,ABA,"5,639.04"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,GNP,"5,745.81"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,ANA,"5,774.43"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,Limitada,HDI,"6,263.48"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,ABA,"2,954.99"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,Mapfre,"2,994.13"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,Inbursa,"3,302.21"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,HDI,"3,477.02"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,Zurich,"3,922.32"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,AXA,"3,923.39"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,AIG,"4,514.76"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,Qualitas,"4,634.84"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,Seguros Atlas,"4,835.78"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,ANA,"4,874.19"
Nissan,MARCH,ADVANCE,Aut,2017,50,M,RC,GNP,"5,687.31"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,Qualitas,"6,755.62"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,ANA,"6,962.65"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,GNP,"8,362.67"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,Mapfre,"9,053.87"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,Seguros Atlas,"9,759.04"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,HDI,"10,040.16"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,ABA,"10,196.21"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,AIG,"10,756.51"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,Inbursa,"10,972.25"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,AXA,"12,712.11"
Nissan,MARCH,SENSE,Aut,2017,18,H,Amplia,Zurich,"13,068.49"
Nissan,MARCH,SENSE,Aut,2017,18,H,Limitada,Qualitas,"5,007.27"
Nissan,MARCH,SENSE,Aut,2017,18,H,Limitada,ANA,"5,664.04"
Nissan,MARCH,SENSE,Aut,2017,18,H,Limitada,AIG,"6,518.46"
Nissan,MARCH,SENSE,Aut,2017,18,H,Limitada,HDI,"6,594.62"
